COHORT_MONTH,TYPE,REGION,FIRST_PRODUCT,CURRENCY,VOLUME,TRANSACTION_COUNT,VOLUME_STD
2021-09-01,direct,REGION 8,ADD MONEY,TWD,1090.4491040941864,11,109.70848983347364
2021-09-01,paid_social,REGION 1,BANK CARD,NOK,39216.660400109045,35,2825.1358281411894
2021-09-01,bank_partnerships,REGION 9,BANK CARD,ILS,2390.8376646449456,3,880.5066149045302
2021-09-01,seo_content,REGION 2,TRANSFER,SAR,14644.727843382254,19,1997.459766223428
2021-09-01,invite,REGION 2,TRANSFER,VND,845.1424038995606,7,132.2481286078358
2021-09-01,affiliates,REGION 9,BANK CARD,MXN,1352.7907241756857,1,248.95389025751996
2021-09-01,paid_search,REGION 2,ADD MONEY,BND,1411.1255495451146,27,179.091070383079
2021-09-01,paid_search,REGION 6,TRANSFER,TZS,9086.761880237478,27,740.6142915075548
2021-09-01,word_of_mouth,REGION 7,BANK CARD,BWP,21186.388092733763,32,1218.590175764382
2021-09-01,paid_social,REGION 3,BANK CARD,CRC,1941.4078806204654,12,183.49173698566605
2021-09-01,organic_social,REGION 4,BANK CARD,JPY,21456.323178270795,23,4498.4531617350385
2021-09-01,out_of_home,REGION 4,BANK CARD,CNY,46446.110716735275,61,4518.948391337867
2021-09-01,affiliates,REGION 1,TRANSFER,BGN,30392.454642235232,9,10269.883517400007
2021-09-01,email,REGION 6,TRANSFER,FJD,2379.845630097315,3,147.75828453399512
2021-09-01,owned_partners,REGION 3,BANK CARD,ARS,1357.4761325937366,10,204.09124052935846
2021-09-01,seo_content,REGION 3,ADD MONEY,USD,1920.762037690198,13,55.21086712980896
2021-09-01,word_of_mouth,REGION 3,BANK CARD,BGN,73472.96309543379,43,4736.233563466089
2021-09-01,word_of_mouth,REGION 2,ADD MONEY,CLP,863.9764379712983,20,248.07708448578134
2021-09-01,invite,REGION 4,BANK CARD,CHF,15009.098163074133,53,587.7243291610508
2021-09-01,email,REGION 1,BANK CARD,COP,4105.726740917917,33,400.4293621138362
2021-09-01,owned_partners,REGION 5,TRANSFER,UAH,47820.40705344183,62,1809.5254292732254
2021-09-01,seo_content,REGION 4,BANK CARD,HUF,77743.2821877523,156,976.4345803791575
2021-09-01,email,REGION 7,TRANSFER,USD,2413.7227505950154,9,316.43828793479963
2021-09-01,other,REGION 4,BANK CARD,PLN,6225.55432782276,10,3870.759164263773
2021-09-01,seo_content,REGION 2,BANK CARD,RUB,22384.935996498312,22,3461.7545502397675
2021-09-01,paid_social,REGION 2,TRANSFER,RUB,1018.1688856864187,3,159.50870192004794
2021-09-01,paid_social,REGION 9,ADD MONEY,AED,1682.9304971051197,29,249.33738632113835
2021-09-01,audio,REGION 4,TRANSFER,KRW,1989.1841122024384,5,235.00403638454156
2021-09-01,audio,REGION 6,TRANSFER,NZD,2491.331646176946,20,390.2736935161529
2021-09-01,paid_display,REGION 4,BANK CARD,BWP,178375.18383683643,101,6012.090297394422
2021-09-01,paid_search,REGION 7,TRANSFER,AED,10419.678251055404,11,3872.1589857296663
2021-09-01,invite,REGION 5,BANK CARD,NPR,8963.92631191818,15,1297.0387637860483
2021-09-01,out_of_home,REGION 4,TRANSFER,CNY,1057.9128942751681,3,412.79508796249377
2021-09-01,invite,REGION 5,TRANSFER,UYU,9215.089402811935,19,1490.1807719776266
2021-09-01,word_of_mouth,REGION 5,BANK CARD,INR,17264.531438911687,10,2253.134625390082
2021-09-01,audio,REGION 1,BANK CARD,GBP,63998.082084498674,39,2205.073650604982
2021-09-01,news,REGION 7,ADD MONEY,CLP,5537.898458119475,55,242.45499690128932
2021-09-01,word_of_mouth,REGION 2,BANK CARD,NPR,3636.184872222841,8,622.1131530548265
2021-09-01,paid_search,REGION 6,TRANSFER,UGX,21609.82734163856,67,803.9318959496526
2021-09-01,paid_social,REGION 4,TRANSFER,MAD,2311.9759957857473,7,465.8634448737471
2021-09-01,paid_social,REGION 2,BANK CARD,COP,15791.213556577035,33,1434.8409387709523
2021-09-01,invite,REGION 9,ADD MONEY,INR,667.4921849555565,35,282.46489457185214
2021-09-01,email,REGION 2,BANK CARD,NOK,32759.423350414498,72,1029.9613998581663
2021-09-01,bank_partnerships,REGION 1,BANK CARD,BRL,2978.6042119310737,5,680.9977270977619
2021-09-01,paid_social,REGION 4,BANK CARD,GEL,7287.333817099013,14,625.8109883461109
2021-09-01,paid_social,REGION 9,ADD MONEY,USD,13188.123703985128,115,673.1225434441313
2021-09-01,seo_content,REGION 4,BANK CARD,CZK,44599.92266508203,81,1056.4055621748619
2021-09-01,organic_growth,REGION 5,TRANSFER,MXN,1704.1853049620938,9,248.6489853545103
2021-09-01,word_of_mouth,REGION 3,BANK CARD,QAR,2635.95366231505,6,191.13901552127717
2021-09-01,audio,REGION 1,TRANSFER,BWP,1710.7492623927249,3,279.5777109700033
2021-09-01,paid_search,REGION 9,ADD MONEY,AUD,3209.2533572136513,38,162.16872166800414
2021-09-01,word_of_mouth,REGION 9,BANK CARD,PHP,3869.0161602375993,9,538.3223240575578
2021-09-01,paid_social,REGION 3,TRANSFER,PHP,2814.774475689127,3,285.15837610594457
2021-09-01,affiliates,REGION 2,TRANSFER,CLP,2809.9175062725863,12,677.2083578587693
2021-09-01,paid_social,REGION 7,BANK CARD,ILS,4546.6995506554385,14,467.1379956454162
2021-09-01,paid_search,REGION 9,ADD MONEY,XAF,3981.416926906285,39,234.30784149471526
2021-09-01,owned_partners,REGION 1,BANK CARD,EUR,12924.961882198199,17,2320.681416487216
2021-09-01,news,REGION 4,ADD MONEY,PEN,965.72786805847,45,262.7951100451487
2021-09-01,audio,REGION 2,BANK CARD,INR,1874.628224622416,6,291.2934048736608
2021-09-01,seo_content,REGION 2,TRANSFER,ILS,7416.933539499726,16,779.6483655161354
2021-09-01,seo_content,REGION 2,TRANSFER,AED,6394.034128121513,12,888.8724698297223
2021-09-01,owned_partners,REGION 6,TRANSFER,QAR,2376.0358436549795,8,301.41936048284174
2021-09-01,organic_social,REGION 6,TRANSFER,NZD,2885.7666663163773,6,264.333533154949
2021-09-01,paid_search,REGION 2,ADD MONEY,UAH,20821.8238174762,143,810.2031071679161
2021-09-01,email,REGION 1,TRANSFER,GBP,57334.7144063866,27,5870.828381745026
2021-09-01,paid_social,REGION 3,ADD MONEY,USD,1466.8346189211873,4,267.2015844840019
2021-09-01,bank_partnerships,REGION 2,BANK CARD,COP,4774.208795632724,3,1198.9219585476353
2021-09-01,paid_display,REGION 3,TRANSFER,ANG,615.8346274240025,8,109.1891553574713
2021-09-01,paid_search,REGION 4,ADD MONEY,ZMW,5141.797362408923,357,158.2334902949142
2021-09-01,paid_search,REGION 9,BANK CARD,SAR,297805.69496388984,132,3331.35063996065
2021-09-01,word_of_mouth,REGION 3,TRANSFER,UGX,2806.1677067132014,5,267.9132014672054
2021-09-01,paid_search,REGION 4,ADD MONEY,XOF,12767.077553689503,409,362.2590857514121
2021-09-01,word_of_mouth,REGION 4,ADD MONEY,MYR,671.5997701975475,16,16.116519450184075
2021-09-01,word_of_mouth,REGION 3,BANK CARD,AOA,4302.904678765944,18,402.0716191839274
2021-09-01,affiliates,REGION 2,BANK CARD,FJD,298.6006326246678,7,339.648919322796
2021-09-01,paid_search,REGION 3,TRANSFER,CAD,2316.9124809112564,12,85.9601698017939
2021-09-01,seo_content,REGION 6,BANK CARD,AOA,4942.8438392118,41,424.80178571117415
2021-09-01,seo_content,REGION 7,TRANSFER,IDR,2141.5141434964994,14,212.93307436505467
2021-09-01,organic_social,REGION 3,BANK CARD,ARS,7094.982190411219,7,652.4794885262826
2021-09-01,affiliates,REGION 3,ADD MONEY,UAH,1622.002600951447,4,252.2531839952503
2021-09-01,affiliates,REGION 4,ADD MONEY,TZS,2705.778274675871,1,177.12811378736689
2021-09-01,owned_partners,REGION 6,TRANSFER,INR,2332.782329514865,13,352.8244230246676
2021-09-01,paid_social,REGION 6,BANK CARD,JPY,30225.332574679298,7,8844.366902324773
2021-09-01,organic_social,REGION 3,TRANSFER,USD,303.5711919745006,16,64.10450351554236
2021-09-01,owned_partners,REGION 2,BANK CARD,CRC,6391.571914084725,8,485.1898343749265
2021-09-01,paid_display,REGION 4,ADD MONEY,XOF,1447.1212292972805,3,200.17196821998803
2021-09-01,seo_content,REGION 2,BANK CARD,AOA,5682.9825890091815,19,576.5498733937181
2021-09-01,invite,REGION 3,BANK CARD,AUD,6304.594206456526,28,420.51056747745815
2021-09-01,news,REGION 1,TRANSFER,SAR,63305.18075231197,55,2409.2969550693824
2021-09-01,seo_content,REGION 9,TRANSFER,NPR,1384.2378044475677,10,309.13639459271565
2021-09-01,owned_partners,REGION 4,BANK CARD,HUF,3566.071675920901,10,706.5868690186695
2021-09-01,news,REGION 5,ADD MONEY,TWD,1186.4463134024177,10,369.3710125375618
2021-09-01,invite,REGION 4,TRANSFER,TRY,3651.7897808651705,9,368.68170968787086
2021-09-01,paid_social,REGION 7,TRANSFER,COP,4956.455391411181,8,1652.9749205092942
2021-09-01,email,REGION 4,ADD MONEY,USD,1541.4703775011576,16,172.0253192025603
2021-09-01,seo_content,REGION 7,BANK CARD,PLN,4378.514418745018,12,654.2889343179914
2021-09-01,owned_partners,REGION 2,BANK CARD,UYU,7341.545525924464,11,619.2072485782419
2021-09-01,email,REGION 9,BANK CARD,TZS,38673.52287285452,75,1096.159135642425
2021-09-01,audio,REGION 4,BANK CARD,MYR,203.093990867109,4,284.50726894056146
2021-09-01,seo_content,REGION 3,TRANSFER,JPY,623.3927369789388,6,168.1219482829062
2021-09-01,email,REGION 7,BANK CARD,CLP,25884.075661479135,29,1227.241845661277
2021-09-01,organic_social,REGION 4,ADD MONEY,IDR,3509.9107187170302,41,265.13163617019137
2021-09-01,affiliates,REGION 4,TRANSFER,TWD,3357.9688205646785,13,591.241164525967
2021-09-01,news,REGION 4,TRANSFER,BRL,15352.912173769888,67,884.6994678917191
2021-09-01,invite,REGION 5,BANK CARD,EUR,51220.13566204991,137,1072.9464406756406
2021-09-01,audio,REGION 6,TRANSFER,BDT,1995.3156958851496,7,75.13575274356236
2021-09-01,affiliates,REGION 4,BANK CARD,UAH,59002.27341827254,43,2448.930644059098
2021-09-01,news,REGION 6,BANK CARD,NOK,16922.69465944794,22,2191.237792369711
2021-09-01,paid_display,REGION 9,BANK CARD,BRL,4264.146418528447,18,590.2234422808856
2021-09-01,paid_social,REGION 2,TRANSFER,NPR,2152.8911607044665,16,405.98231990759047
2021-09-01,affiliates,REGION 4,ADD MONEY,UAH,5412.638581835161,30,419.713546623283
2021-09-01,paid_search,REGION 5,BANK CARD,MAD,4747.934336429142,5,711.635874355958
2021-09-01,paid_social,REGION 5,BANK CARD,DKK,8651.16388470745,22,841.5857334872036
2021-09-01,paid_search,REGION 6,TRANSFER,INR,12199.530586669278,86,715.0537450427845
2021-09-01,paid_display,REGION 2,BANK CARD,EUR,5521.116367688746,14,326.0348599453719
2021-09-01,organic_social,REGION 7,ADD MONEY,BGN,370.4510596153127,15,18.21762603561218
2021-09-01,affiliates,REGION 3,TRANSFER,UAH,5806.930340042554,16,1560.7801830948551
2021-09-01,audio,REGION 6,TRANSFER,AED,9007.871257719351,19,865.3872987575619
2021-09-01,paid_search,REGION 3,TRANSFER,CNY,1165.171268188307,16,360.3305545001115
2021-09-01,paid_display,REGION 2,TRANSFER,EGP,1162.2205828503572,8,91.5347699699829
2021-09-01,audio,REGION 9,BANK CARD,AUD,10126.184628193529,27,534.385907809905
2021-09-01,word_of_mouth,REGION 9,ADD MONEY,UAH,5217.985184122232,82,270.2131245487065
2021-09-01,seo_content,REGION 9,TRANSFER,RUB,12166.631450590152,37,647.9420415905369
2021-09-01,bank_partnerships,REGION 4,BANK CARD,ANG,267.7337456890341,9,170.11911909975757
2021-09-01,word_of_mouth,REGION 1,TRANSFER,CLP,2022.3306011468962,5,285.74330543641474
2021-09-01,news,REGION 4,TRANSFER,CRC,13457.36391813945,14,2155.287678610665
2021-09-01,paid_display,REGION 7,BANK CARD,SAR,871.021915820588,8,14.196431787319163
2021-09-01,paid_search,REGION 7,BANK CARD,VND,10067.476133827618,17,885.3593155258225
2021-09-01,paid_search,REGION 5,BANK CARD,CRC,1540543.911679386,1266,2715.916630047629
2021-09-01,invite,REGION 3,BANK CARD,EUR,2293.6370237896895,3,165.81737058683555
2021-09-01,invite,REGION 3,BANK CARD,UYU,1575.2954322466633,3,386.3233693637096
2021-09-01,audio,REGION 9,TRANSFER,USD,82664.56549271924,82,4456.229726703779
2021-09-01,affiliates,REGION 6,TRANSFER,FJD,2086.6408888405654,6,213.0849871653465
2021-09-01,paid_search,REGION 9,TRANSFER,ANG,13114.727707268405,174,176.72700352156562
2021-09-01,bank_partnerships,REGION 2,BANK CARD,PHP,23129.161858627383,4,146.54439345921494
2021-09-01,paid_social,REGION 9,TRANSFER,IDR,5319.298106861153,53,488.6985799412312
2021-09-01,paid_social,REGION 2,BANK CARD,ANG,19222.67649594451,126,286.67653349622265
2021-09-01,invite,REGION 5,TRANSFER,GBP,5606.655260459032,9,2398.7764084714786
2021-09-01,paid_search,REGION 6,BANK CARD,MAD,9337.038514228183,51,882.8328052444095
2021-09-01,invite,REGION 3,TRANSFER,AUD,51752.34314789744,166,869.053832916884
2021-09-01,paid_display,REGION 9,TRANSFER,TZS,16096.648462119243,32,1142.9666545984699
2021-09-01,organic_social,REGION 1,BANK CARD,USD,38157.49646057243,47,1940.9402793124486
2021-09-01,bank_partnerships,REGION 9,BANK CARD,MXN,5310.258543561716,6,2853.6839879113572
2021-09-01,paid_search,REGION 1,BANK CARD,MXN,29471.05858807369,123,481.04766203661524
2021-09-01,news,REGION 2,BANK CARD,AOA,25894.66000734606,36,1664.6137300653436
2021-09-01,organic_social,REGION 9,BANK CARD,NOK,19980.65674350421,29,1193.2001412322663
2021-09-01,organic_social,REGION 4,BANK CARD,UGX,13645.835738519376,77,350.01745811841107
2021-09-01,audio,REGION 7,BANK CARD,VND,2899.1805528729064,6,35.52851058840109
2021-09-01,organic_social,REGION 4,ADD MONEY,BOB,1296.716659108404,3,169.03333295146103
2021-09-01,seo_content,REGION 2,ADD MONEY,PLN,1197.8703433601343,10,216.78941686116076
2021-09-01,paid_social,REGION 9,BANK CARD,RUB,2773.473912400476,36,155.05432049678504
2021-09-01,0.0,REGION 4,ADD MONEY,PYG,2356.784036192576,5,148.07287487848274
2021-09-01,invite,REGION 3,BANK CARD,HUF,13240.453328439073,29,411.7312530389947
2021-09-01,organic_social,REGION 9,BANK CARD,AUD,14064.678931864033,36,872.152515618464
2021-09-01,paid_social,REGION 2,TRANSFER,CLP,11616.473203737987,32,848.3336350094502
2021-09-01,paid_display,REGION 1,TRANSFER,BWP,16642.49824010879,8,2840.6132848775646
2021-09-01,invite,REGION 3,TRANSFER,AED,1903.7095238234256,3,9.416599860386393
2021-09-01,paid_social,REGION 2,BANK CARD,GEL,60589.09181667115,17,8201.30883020085
2021-09-01,owned_partners,REGION 2,BANK CARD,SAR,33275.95211183315,51,1389.1946568360588
2021-09-01,owned_partners,REGION 4,BANK CARD,PLN,42383.54269277875,47,1558.8544415830952
2021-09-01,owned_partners,REGION 4,ADD MONEY,MXN,3599.8284772807033,31,238.69855983728132
2021-09-01,invite,REGION 7,BANK CARD,EUR,3091.3622446288737,6,352.1638920638208
2021-09-01,affiliates,REGION 2,BANK CARD,ARS,31638.747260975204,37,979.5386480767315
2021-09-01,organic_social,REGION 9,TRANSFER,NZD,43370.83408063366,20,5985.491603839273
2021-09-01,organic_social,REGION 2,BANK CARD,BRL,1597.7770277844631,1,63.74224290208246
2021-09-01,bank_partnerships,REGION 2,TRANSFER,UAH,81574.49747423528,31,8325.547999159859
2021-09-01,affiliates,REGION 4,BANK CARD,ILS,8801.083611343332,17,601.0203311441805
2021-09-01,news,REGION 3,BANK CARD,USD,15912.07001736727,46,882.607509317129
2021-09-01,paid_display,REGION 9,BANK CARD,NOK,17179.494434885866,22,1916.1929936703038
2021-09-01,other,REGION 1,ADD MONEY,COP,1095.5195827827408,6,428.6718678989487
2021-09-01,audio,REGION 4,ADD MONEY,XAF,423.3592763294929,6,120.95780490615809
2021-09-01,out_of_home,REGION 9,BANK CARD,GEL,9587.001671109101,13,1881.6189781414187
2021-09-01,news,REGION 6,BANK CARD,TZS,77995.30748128031,89,3701.4617088548084
2021-09-01,paid_search,REGION 3,ADD MONEY,PYG,1849.9989433309347,21,226.95473774593637
2021-09-01,paid_search,REGION 9,BANK CARD,LYD,7163.738449388354,27,290.00591366074343
2021-09-01,invite,REGION 2,TRANSFER,UGX,2396.596002167952,15,382.7820781238442
2021-09-01,seo_content,REGION 3,BANK CARD,COP,2243.077068295716,13,130.17184638072413
2021-09-01,word_of_mouth,REGION 1,ADD MONEY,USD,1300.1834677685233,10,314.717850399595
2021-09-01,email,REGION 7,BANK CARD,NOK,143873.11231692668,106,2383.8833082170795
2021-09-01,organic_social,REGION 2,TRANSFER,USD,40349.00999456957,52,2757.5439650003404
2021-09-01,organic_social,REGION 1,BANK CARD,TRY,1813.9390572215032,14,196.98890123113244
2021-09-01,owned_partners,REGION 9,BANK CARD,ZAR,1485.2483378759757,5,188.7306450599709
2021-09-01,paid_search,REGION 6,TRANSFER,ARS,12001.916588105249,13,2247.4235602375297
2021-09-01,paid_search,REGION 6,ADD MONEY,CLP,3107.273672214444,35,386.82828059157305
2021-09-01,paid_display,REGION 2,BANK CARD,CNY,3950.6472799063686,13,412.1332450558846
2021-09-01,affiliates,REGION 9,BANK CARD,ILS,9985.26766344332,16,2225.0540957503895
2021-09-01,seo_content,REGION 7,BANK CARD,UGX,1771.41839108253,12,184.56334797259228
2021-09-01,audio,REGION 4,TRANSFER,TRY,824.9165837464848,11,224.78071785666748
2021-09-01,invite,REGION 2,BANK CARD,TWD,657.4761021741946,3,112.93055458991164
2021-09-01,audio,REGION 6,BANK CARD,RUB,1805.2234156519876,5,179.26214816368585
2021-09-01,owned_partners,REGION 3,TRANSFER,QAR,1100.6686925153467,11,76.96688345577081
2021-09-01,seo_content,REGION 9,BANK CARD,CHF,4713.817027381446,11,1173.298679755255
2021-09-01,email,REGION 5,BANK CARD,UGX,28040.122976044717,103,506.53626955687776
2021-09-01,audio,REGION 3,TRANSFER,DKK,2006.435559845758,6,276.4671873961384
2021-09-01,organic_social,REGION 7,BANK CARD,USD,22343.95029553232,20,1586.4963047006268
2021-09-01,email,REGION 4,TRANSFER,ZAR,929.6626275819815,4,246.09001584663383
2021-09-01,seo_content,REGION 2,BANK CARD,FJD,13417.521907811399,41,638.2972611380204
2021-09-01,owned_partners,REGION 3,BANK CARD,CRC,2550.95785048046,4,255.30682422190392
2021-09-01,owned_partners,REGION 3,BANK CARD,ANG,1391.2439298902773,6,212.33524771807006
2021-09-01,paid_display,REGION 2,BANK CARD,GEL,30143.402675149275,15,2688.2572547725144
2021-09-01,word_of_mouth,REGION 6,BANK CARD,NZD,1321.840140306261,12,453.59027188545485
2021-09-01,organic_social,REGION 6,BANK CARD,NPR,1627.514229624616,6,4.699528120602434
2021-09-01,organic_social,REGION 5,BANK CARD,KRW,48684.513273738026,4,115.1723118449179
2021-09-01,word_of_mouth,REGION 4,ADD MONEY,ARS,3667.1727654817555,9,596.0565992429201
2021-09-01,paid_search,REGION 9,TRANSFER,LSL,1929.5645727474564,48,122.51445808263189
2021-09-01,word_of_mouth,REGION 9,BANK CARD,TRY,2113.3157416737545,7,16.904687161370877
2021-09-01,organic_social,REGION 2,TRANSFER,BWP,55024.575990746715,38,2922.8579387297887
2021-09-01,word_of_mouth,REGION 2,TRANSFER,CZK,2155.1573200509665,11,242.36105780123756
2021-09-01,email,REGION 5,BANK CARD,HKD,1361.8982525327542,9,223.84053502054604
2021-09-01,news,REGION 9,BANK CARD,ANG,28062.630307650626,119,368.44235882344265
2021-09-01,paid_display,REGION 4,TRANSFER,INR,2750.148055974757,11,61.778550291288354
2021-09-01,seo_content,REGION 2,TRANSFER,TRY,1318.7393763045736,4,103.19343257210849
2021-09-01,audio,REGION 7,TRANSFER,BGN,151373.20627789586,161,2704.248007416883
2021-09-01,news,REGION 2,TRANSFER,EGP,1640.9884245082158,5,152.46963240459496
2021-09-01,email,REGION 3,BANK CARD,UGX,1444.7660583375753,2,183.58719194450435
2021-09-01,paid_search,REGION 9,TRANSFER,PYG,1102.77234421379,6,269.58016063037553
2021-09-01,word_of_mouth,REGION 1,TRANSFER,THB,1536.9932773602663,7,286.9886437823789
2021-09-01,paid_social,REGION 6,BANK CARD,GEL,9020.552755710863,8,3208.034742940656
2021-09-01,paid_search,REGION 6,TRANSFER,UYU,620.0817136170243,8,74.31796836134663
2021-09-01,paid_display,REGION 9,TRANSFER,ANG,2030.9219175301748,14,240.6285477390731
2021-09-01,organic_social,REGION 4,BANK CARD,INR,6554.139944239134,15,947.2195110335662
2021-09-01,paid_display,REGION 4,ADD MONEY,TND,1287.9638889133878,2,162.4934721297036
2021-09-01,news,REGION 1,BANK CARD,KES,4240.531665454105,5,1410.0883960913127
2021-09-01,news,REGION 1,BANK CARD,LKR,16080.88411893898,19,1386.416294423247
2021-09-01,paid_search,REGION 1,TRANSFER,PLN,17972.533149527982,22,3064.8427233543225
2021-09-01,out_of_home,REGION 7,BANK CARD,CHF,2733.6337117104613,2,182.55404810520668
2021-09-01,seo_content,REGION 6,TRANSFER,AUD,490.2953835944439,12,319.2938838796479
2021-09-01,seo_content,REGION 2,BANK CARD,QAR,9838.39968637149,16,2423.255907437098
2021-09-01,news,REGION 4,TRANSFER,TTD,2773.007705873134,22,370.60940644625293
2021-09-01,organic_social,REGION 9,TRANSFER,VND,2423.4239324981872,4,337.2708278707365
2021-09-01,seo_content,REGION 6,BANK CARD,BWP,1470.2182356209223,8,574.4223643492991
2021-09-01,audio,REGION 9,BANK CARD,ZAR,22272.884034408806,16,1571.5223661204755
2021-09-01,paid_social,REGION 4,TRANSFER,PHP,9704.079666380043,49,352.77911205192447
2021-09-01,affiliates,REGION 7,BANK CARD,BWP,4059.9699420968295,4,1616.7353169412374
2021-09-01,invite,REGION 2,TRANSFER,THB,179.75547194416347,7,290.00839826571746
2021-09-01,paid_display,REGION 4,ADD MONEY,USD,2080.059989712433,39,338.68122944054585
2021-09-01,paid_social,REGION 6,BANK CARD,VND,904.1685474814642,5,75.49081785467675
2021-09-01,paid_social,REGION 6,TRANSFER,DKK,327.0410790250871,6,87.7032245200819
2021-09-01,affiliates,REGION 4,BANK CARD,PLN,70585.78778910928,24,4624.671263628193
2021-09-01,news,REGION 2,TRANSFER,NZD,17951.59044508609,24,1323.8811715731774
2021-09-01,other,REGION 9,BANK CARD,ARS,5834.686342011545,11,1020.0295470689991
2021-09-01,paid_social,REGION 7,TRANSFER,QAR,1948.9392386893255,4,653.4890777707376
2021-09-01,email,REGION 2,TRANSFER,FJD,5657.323098834905,5,860.3153765879624
2021-09-01,paid_display,REGION 7,TRANSFER,LKR,180.19735610072073,1,128.85951142185925
2021-09-01,paid_social,REGION 4,TRANSFER,USD,110320.94144301815,171,4410.494294160139
2021-09-01,email,REGION 2,BANK CARD,SAR,120358.45647010209,67,2543.2111454697565
2021-09-01,email,REGION 2,BANK CARD,TZS,105641.42376307174,79,2670.0768345214797
2021-09-01,paid_display,REGION 3,BANK CARD,DKK,1768.140646281297,3,8.259157346499013
2021-09-01,news,REGION 3,TRANSFER,HKD,785.8541099060632,10,265.2906940844243
2021-09-01,organic_social,REGION 4,ADD MONEY,GEL,1714.9545145588042,9,252.70971323497997
2021-09-01,paid_search,REGION 9,TRANSFER,CHF,2469.9367535884994,17,300.25298354448245
2021-09-01,seo_content,REGION 3,BANK CARD,CZK,13107.55645962546,26,984.084324822199
2021-09-01,affiliates,REGION 3,ADD MONEY,LSL,580.6308641283399,3,278.1637615248877
2021-09-01,audio,REGION 3,BANK CARD,UGX,1948.002239115314,9,156.45919876882184
2021-09-01,paid_display,REGION 7,TRANSFER,EGP,1261.804215251934,15,163.0764958114306
2021-09-01,paid_social,REGION 1,TRANSFER,THB,572.0450364092475,7,107.64933102811311
2021-09-01,affiliates,REGION 7,TRANSFER,UAH,2306.756759659505,18,156.46496490104
2021-09-01,invite,REGION 4,BANK CARD,LKR,12899.60353859958,10,238.22441370366982
2021-09-01,seo_content,REGION 4,TRANSFER,ANG,27720.817359723904,147,527.8186460656351
2021-09-01,affiliates,REGION 7,TRANSFER,MXN,1100.2925029156424,3,753.7406988895489
2021-09-01,email,REGION 2,BANK CARD,HKD,2161.1124157822246,3,14.006316391080361
2021-09-01,seo_content,REGION 5,BANK CARD,CLP,4409.353958806948,6,79.34651567570351
2021-09-01,invite,REGION 2,ADD MONEY,GBP,529.8904452013865,15,186.2243093367479
2021-09-01,paid_search,REGION 7,ADD MONEY,UAH,2645.48320495921,25,147.5322698854359
2021-09-01,news,REGION 1,BANK CARD,BRL,2724.357939230624,12,212.04954935924772
2021-09-01,organic_social,REGION 9,ADD MONEY,VND,2415.275823987549,9,144.40459969672676
2021-09-01,affiliates,REGION 1,BANK CARD,IDR,457.4670621325326,3,159.22205463771968
2021-09-01,email,REGION 2,BANK CARD,MAD,1845.2449723051266,7,221.36750896455024
2021-09-01,paid_search,REGION 2,BANK CARD,PHP,216723.9647065487,75,4667.359975512693
2021-09-01,word_of_mouth,REGION 2,BANK CARD,EGP,2802.4417512585524,1,175.15342241301101
2021-09-01,owned_partners,REGION 4,BANK CARD,TWD,16708.808396290136,16,2387.7951119748573
2021-09-01,news,REGION 1,BANK CARD,MYR,2650.8603795271533,7,265.7194731491422
2021-09-01,seo_content,REGION 4,ADD MONEY,AUD,2474.624315361586,3,191.63069059148927
2021-09-01,word_of_mouth,REGION 7,BANK CARD,TTD,752.8618931764819,7,170.2309785332262
2021-09-01,email,REGION 4,TRANSFER,ARS,2414.0211264974146,5,201.7201125590226
2021-09-01,bank_partnerships,REGION 2,TRANSFER,AOA,2909.6400233147606,6,166.89161685394006
2021-09-01,direct,REGION 8,BANK CARD,SAR,20055.10085873913,6,3017.569657227905
2021-09-01,paid_search,REGION 6,TRANSFER,EGP,1199.7485399606765,8,284.08748877623714
2021-09-01,email,REGION 7,TRANSFER,ANG,1322.3336166319323,8,240.78650094714166
2021-09-01,email,REGION 6,TRANSFER,IDR,6976.419226422045,37,429.38538638074215
2021-09-01,paid_social,REGION 7,TRANSFER,CNY,163.10299782267563,4,90.84560293779958
2021-09-01,paid_social,REGION 4,BANK CARD,QAR,38285.947794813525,32,6473.810794113047
2021-09-01,owned_partners,REGION 4,BANK CARD,COP,48845.96019721801,142,1198.9783509663869
2021-09-01,seo_content,REGION 7,BANK CARD,KRW,2246.677710061837,5,79.0066698581821
2021-09-01,out_of_home,REGION 9,BANK CARD,QAR,12742.377720876257,23,801.749492131852
2021-09-01,0.0,REGION 3,BANK CARD,CZK,3376.965046766534,13,325.5853734032751
2021-09-01,paid_social,REGION 5,TRANSFER,ILS,17384.918547877744,63,759.9901009416209
2021-09-01,news,REGION 4,TRANSFER,NPR,34586.18395174195,142,728.5561173653003
2021-09-01,paid_search,REGION 6,BANK CARD,TWD,2364.6562850547216,7,581.127114125439
2021-09-01,paid_display,REGION 3,BANK CARD,FJD,4021.166359500782,11,1318.4028854136805
2021-09-01,paid_display,REGION 9,TRANSFER,PHP,5770.308284086888,6,1833.2602090277367
2021-09-01,invite,REGION 5,TRANSFER,TZS,3544.7955627346896,9,556.4310468218918
2021-09-01,owned_partners,REGION 1,BANK CARD,BWP,22707.22168005444,27,1228.8034531443839
2021-09-01,paid_display,REGION 5,ADD MONEY,USD,2322.316432222572,3,180.91848918870966
2021-09-01,invite,REGION 9,TRANSFER,SAR,2448.1780020074607,8,23.384558131400446
2021-09-01,invite,REGION 7,ADD MONEY,BGN,10672.721826337873,9,3008.098745682567
